index,host,source,sourcetype,"_raw","_time"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:56.937 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29549","2015-01-29T14:17:56.937-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:56.937 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:17:56.937-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:46.951 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29548","2015-01-29T14:17:46.951-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:46.951 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:17:46.951-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:36.968 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29548","2015-01-29T14:17:36.968-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:36.968 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=32","2015-01-29T14:17:36.968-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:27.093 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29546","2015-01-29T14:17:27.093-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:27.093 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:17:27.093-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:16.953 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29546","2015-01-29T14:17:16.953-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:16.953 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:17:16.953-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:06.953 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29502","2015-01-29T14:17:06.953-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:17:06.953 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:17:06.953-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:56.937 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29501","2015-01-29T14:16:56.937-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:56.937 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:16:56.937-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:46.940 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29501","2015-01-29T14:16:46.940-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:46.940 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=32","2015-01-29T14:16:46.940-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:36.956 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29500","2015-01-29T14:16:36.956-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:36.956 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:16:36.956-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:26.923 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29496","2015-01-29T14:16:26.923-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:26.923 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:16:26.923-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:16.940 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29491","2015-01-29T14:16:16.940-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:16.940 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=35","2015-01-29T14:16:16.940-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:06.926 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29453","2015-01-29T14:16:06.926-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:16:06.926 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=31","2015-01-29T14:16:06.926-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:56.937 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29453","2015-01-29T14:15:56.937-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:56.937 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=29","2015-01-29T14:15:56.937-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:46.943 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29453","2015-01-29T14:15:46.943-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:46.943 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=29","2015-01-29T14:15:46.943-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:36.944 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29453","2015-01-29T14:15:36.944-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:15:36.944 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=35","2015-01-29T14:15:36.944-0800"
